,0,1
4208,633588.395606,174497.802242
4209,624570.289652,169432.791447
4210,626159.707588,164495.053761
4211,603033.999877,153051.564103
4212,605200.679511,147473.67246
4213,643514.386118,171087.828891
4214,606393.672168,161640.788374
4215,622146.285309,166965.868307
4216,626950.798906,165149.10192
4217,593850.581408,157571.636957
4218,645981.803885,168528.64676
4219,620629.695045,162475.943571
4220,622986.396828,170089.912139
4221,594626.346093,157877.670856
4222,620185.312472,166437.655938
4223,623709.356608,162899.372333
4224,610752.965627,145542.351041
4225,593911.490273,145718.602924
4226,634450.37325,161655.602341
4227,622853.506504,144037.988888
4228,648488.85845,172395.322353
4229,630984.736119,177233.26847
4230,604284.08955,155923.108985
4231,608754.1202,153666.876362
4232,597468.18226,156432.21988
4233,628924.429337,177285.353551
4234,635818.899251,169020.456449
4235,627847.521102,165604.705655
4236,617163.064986,169006.325403
4237,636729.702899,184512.213571
4238,627896.759612,162161.555124
4239,621650.060213,155304.252599
4240,613445.295479,151231.725519
4241,586567.90953,151878.874418
4242,594165.648903,144516.916385
4243,640389.734611,184605.687061
4244,609698.151784,158776.933408
4245,637895.706631,169476.069503
4246,623896.666345,153423.571608
4247,594529.857019,144063.598515
4248,636361.671359,161126.589419
4249,602732.63703,158048.421318
4250,635053.978682,153895.944442
4251,639701.034777,181451.658116
4252,589628.940446,149589.088985
4253,610274.932884,152259.111442
4254,624362.650289,180083.457288
4255,644163.375107,164904.193369
4256,619014.598302,162803.291927
4257,612358.595292,171834.918177
4258,586560.816921,149098.350735
4259,642236.054478,173749.616554
4260,634672.185955,170281.135583
4261,641225.733714,152292.871196
4262,602753.819009,154623.898013
4263,624944.577952,158488.317876
4264,640540.468224,182270.185851
4265,606483.293072,152114.7598
4266,638328.766663,165709.06978
4267,622488.62764,185653.505118
4268,614833.128772,164201.692045
4269,590565.946736,153345.548687
4270,643318.492319,169027.005894
4271,609979.456785,156674.482837
4272,617279.581684,165240.351535
4273,636170.135641,169249.788125
4274,616656.045977,150860.948766
4275,620173.433264,148070.272624
4276,616563.314619,164752.672859
4277,619315.397499,152325.237794
4278,601483.752402,154344.683915
4279,621563.095298,182446.48259
4280,626851.46356,162588.207575
4281,623425.916779,157307.899432
4282,624362.458009,152846.122101
4283,640735.573108,168882.652727
4284,632419.056713,155338.011427
4285,629589.330176,179396.815392
4286,637589.802989,156315.217818
4287,609718.688087,161647.223434
4288,624851.882022,175099.49705
4289,618586.349308,171719.329825
4290,638101.161466,163222.279143
4291,634767.90885,166780.510857
4292,625704.939817,176832.94727
4293,620733.731507,161323.854331
4294,627995.881623,177164.291923
4295,619055.497142,173571.602281
4296,639244.393761,142595.02723
4297,626311.270013,164481.214422
4298,613822.845919,173896.219545
4299,611378.214665,151048.299203
4300,629576.279233,175780.878864
4301,630880.248787,159338.992713
4302,618771.039412,155293.139834
4303,622730.150757,158406.526938
4304,587840.80471,151174.620426
4305,632060.785338,161751.716965
4306,636479.38241,163554.168567
4307,602973.511356,151903.523003
4308,622006.508349,168056.913702
4309,631675.309996,174340.085636
4310,641478.956716,168276.064225
4311,623545.581412,170248.843869
4312,618541.438312,163933.535253
4313,603376.683318,158450.768336
4314,618645.406103,171450.629216
4315,596062.800596,150893.810719
4316,605070.262298,146743.375248
4317,642890.668215,176753.210773
4318,623709.049983,147478.36777
4319,625847.456095,164934.889749
4320,621930.65602,157535.398557
4321,605646.799376,160658.54726
4322,609719.4635,159024.030674
4323,644754.557641,173807.460923
4324,643953.407264,175112.602853
4325,602529.84923,145488.878158
4326,587830.571677,155936.642032
4327,638051.823264,165375.965623
4328,622977.354019,173887.667407
4329,633168.46923,171099.368284
4330,596827.931629,144032.115956
4331,619476.366202,157448.589798
4332,586816.41395,143768.49267
4333,617014.983324,170203.734035
4334,619763.860294,159741.11875
4335,627564.633176,184518.971906
4336,611173.224666,166645.97034
4337,610825.408232,160352.372565
4338,606218.90895,148626.292202
4339,620285.574945,147443.225124
4340,615417.288269,161602.340483
4341,588098.244056,152541.499778
4342,638822.677349,168692.932774
4343,615846.447498,176053.921955
4344,643887.496243,176528.56898
4345,639320.130279,160915.264112
4346,606941.569198,147928.121207
4347,637352.749191,166755.209019
4348,642459.710184,169281.66528
4349,620736.100025,177080.858718
4350,606438.976744,151604.078631
4351,631783.664037,175108.594458
4352,626683.826946,173519.60267
4353,631162.486521,174693.789894
4354,645342.117961,184194.055146
4355,612596.545969,146473.756516
4356,636380.570589,161049.301768
4357,614939.902897,154953.642564
4358,641750.234808,165438.826627
4359,641570.666149,162433.822754
4360,638626.157284,161368.811949
4361,602070.834969,147461.883894
4362,605288.565633,159909.891659
4363,611330.807792,162798.404748
4364,623279.89093,185933.26819
4365,594567.822605,153268.973337
4366,609585.395933,150602.339126
4367,621134.804466,161636.991556
4368,625154.381292,163629.762106
4369,622003.574362,154274.110002
4370,621330.172435,152714.243463
4371,625464.245669,174154.23488
4372,609106.225971,153777.457331
4373,603029.202518,153446.707861
4374,603322.715191,147907.468845
4375,615575.671368,161767.568042
4376,639689.501916,151880.567973
4377,607659.582597,158059.571954
4378,627433.004351,165833.680853
4379,593400.555265,151652.316909
4380,586280.111895,149189.427902
4381,611405.344883,157712.311045
4382,617256.499108,161791.356076
4383,599042.290551,157159.059397
4384,610651.753313,144980.573583
4385,621576.857221,183685.357883
4386,633249.507771,173607.075278
4387,645085.416577,179184.188235
4388,614996.542292,175613.836172
4389,605886.270195,156126.460585
4390,636365.626819,178028.138902
4391,625461.599438,174652.199073
4392,619453.216921,156706.368112
4393,646220.074228,178215.954761
4394,612882.450618,161879.890116
4395,607131.774286,150186.22265
4396,649019.438649,170018.063721
4397,642948.380726,174009.036771
4398,618976.970841,163596.844317
4399,613768.403313,166386.967421
4400,611503.227115,172247.669535
4401,631211.066755,151653.605023
4402,622171.634948,184789.354047
4403,645463.200993,178434.157396
4404,624301.33469,172067.224318
4405,620269.981638,170669.581845
4406,606086.019466,152116.360765
4407,620531.862534,181183.411813
4408,618970.077824,149635.234865
4409,623013.255027,150232.785187
4410,607881.018411,155184.993656
4411,637691.055907,176530.829283
4412,600297.201734,145035.748249
4413,641387.295576,173250.177395
4414,648502.2235,171366.538193
4415,601133.518618,153608.077423
4416,617400.819632,148914.156762
4417,609939.320348,143946.593764
4418,623712.111505,169873.025319
4419,632218.356185,152200.619664
4420,610066.85232,161705.502562
4421,600170.748043,150354.890697
4422,623925.032595,186550.168593
4423,635836.844243,165752.604354
4424,636727.681349,157106.824455
4425,634508.474367,154385.741187
4426,626029.41269,145949.307802
4427,612346.802553,164247.018056
4428,627114.008191,174269.219545
4429,620624.918091,168849.411401
4430,620091.70308,147019.343421
4431,610594.285196,170029.37019
4432,614654.255111,154773.816085
4433,640557.015405,168800.284304
4434,621219.704273,176549.395651
4435,604846.660089,153778.784013
4436,597458.847469,156604.026294
4437,591948.846621,150847.486274
4438,636007.465996,170305.592839
4439,604351.760266,144532.575902
4440,626195.065905,175830.865938
4441,636259.38604,153981.425702
4442,607967.58729,160075.359404
4443,645241.476311,179567.681428
4444,637978.772715,153381.339038
4445,644298.668276,181493.973208
4446,627467.868331,185850.316012
4447,602613.620297,160992.705418
4448,614470.797309,162149.113029
4449,632313.58912,184895.506904
4450,647487.98387,177694.645229
4451,630700.747567,162214.101437
4452,631137.991264,164630.943087
4453,623252.571517,173975.427943
4454,640654.264602,183282.2283
4455,640475.430585,177275.278548
4456,628165.886354,168400.123595
4457,596287.756977,143816.136914
4458,620097.217537,173427.591804
4459,611667.279113,163342.686391
4460,611705.505877,151198.137607
4461,629871.732193,158955.696378
4462,625028.366406,178560.604291
4463,597834.508069,144952.604326
4464,602608.081267,148345.881171
4465,620660.434392,184047.979758
4466,612441.432722,159593.683477
4467,619971.926067,158073.700029
4468,623011.368139,170258.546569
4469,631966.274119,162267.152242
4470,645502.979055,168174.987092
4471,624241.317399,147140.404003
4472,600678.839316,151889.444922
4473,640990.235904,183871.452014
4474,631541.050503,163852.651169
4475,618805.772822,159175.309647
4476,615692.270127,156186.958518
4477,607490.238092,148723.063901
4478,604395.835538,147804.463504
4479,630442.976772,164078.992061
4480,647372.747209,177463.212813
4481,640539.64816,142573.978207
4482,630409.646538,170000.803358
4483,636389.825368,186204.076913
4484,599977.436901,150903.111645
4485,618415.868544,155602.548088
4486,615384.97473,176681.658563
4487,643046.122556,170607.22139
4488,623449.889166,164471.711252
4489,587093.61542,155692.961348
4490,612159.093658,163428.717807
4491,590732.225005,150298.857813
4492,648053.965437,175856.299712
4493,605556.586973,145433.746349
4494,643491.831448,167864.288028
4495,636149.533955,159228.061047
4496,605585.622213,147747.149888
4497,626742.49036,177912.57142
4498,628897.340509,158985.224039
4499,625983.571376,175892.989195
4500,586651.036973,153655.394118
4501,634564.115539,143409.12465
4502,641675.180056,176791.937395
4503,604496.572939,155683.311259
4504,644802.82425,168071.971456
4505,623113.86609,146960.648978
4506,614447.396157,158516.643175
4507,641926.024829,165493.985218
4508,638469.004896,154102.698789
4509,636510.921192,173478.610809
4510,641861.696332,166619.00464
4511,601042.995549,148480.178314
4512,634778.75504,164320.534651
4513,608041.942598,157350.227859
4514,597513.964957,143478.447605
4515,635361.59629,169930.187494
4516,628338.799466,184725.049305
4517,647673.538841,171599.495872
4518,582011.539317,147873.986965
4519,611190.751545,164088.240536
4520,598578.768595,150013.077887
4521,587679.41864,149130.400731
4522,624291.148483,156221.594243
4523,623512.856999,157095.084844
4524,594069.668968,153354.774564
4525,621503.927441,173610.929234
4526,635116.380466,164296.018284
4527,607266.239199,155914.271679
4528,607487.775943,150361.437435
4529,641805.585744,175070.224986
4530,599056.791165,154243.82278
4531,632367.794964,142539.003522
4532,635594.3299,155479.20003
4533,620176.812412,158960.266988
4534,638743.183286,170312.508027
4535,605424.955937,144160.451817
4536,638128.969029,158309.898981
4537,593146.960013,143996.201467
4538,634864.257733,162339.423943
4539,620509.736592,167421.415423
4540,584130.62255,150420.976473
4541,621272.642366,164375.10407
4542,594803.341598,157624.376234
4543,624425.904682,153359.868892
4544,615088.55926,164718.577401
4545,626225.634145,156905.06715
4546,603674.488276,158586.16643
4547,645584.589505,178726.565487
4548,637761.317095,161000.704501
4549,609418.003232,143816.689885
4550,613698.580333,161323.99974
4551,630251.395748,156933.84727
4552,624276.456468,155014.702118
4553,628476.674375,143913.390892
4554,592671.012415,156348.722869
4555,602800.604179,158190.535398
4556,637763.801968,174413.798033
4557,626188.668358,185183.990465
4558,608570.23974,150093.822016
4559,620876.33074,172174.100842
4560,635326.065845,168289.694841
4561,618870.621151,163873.718955
4562,642005.713386,167268.62921
4563,622283.984566,167487.49005
4564,649577.149608,171065.7393
4565,615437.436188,145314.084475
4566,628120.243576,154973.931167
4567,611617.406566,155681.494196
4568,628073.555303,155654.807375
4569,631991.7428,172584.908765
4570,633373.15729,145929.521057
4571,621770.392136,146768.457536
4572,618666.543317,160402.079143
4573,595697.374343,144435.321683
4574,596621.27325,154964.911021
4575,642807.520389,164287.814841
4576,622750.767486,144124.749523
4577,648084.987775,169674.340652
4578,636071.346214,162131.521673
4579,599295.565906,151782.228885
4580,613589.432655,146652.668001
4581,627723.263485,147747.117303
4582,629959.559111,161280.603957
4583,612156.355342,150493.822443
4584,625906.011449,161438.888912
4585,638548.789317,157331.410315
4586,622534.705782,167634.211121
4587,593309.634712,148666.038404
4588,594229.588339,157716.495639
4589,626225.817422,152140.054172
4590,602090.581887,149936.502256
4591,611716.242643,151428.679965
4592,605066.209773,160143.659759
4593,582766.39455,146818.685059
4594,629491.425031,167640.070492
4595,601667.553107,147860.982788
4596,621457.95558,183251.261206
4597,624904.682412,178746.276911
4598,621702.747285,151691.930152
4599,607245.98275,151489.515209
4600,645249.39112,179271.262685
4601,636653.48985,179246.487122
4602,619069.401611,184651.501975
4603,627040.338334,153711.184581
4604,627963.704581,165272.109075
4605,624292.46028,179879.434141
4606,639030.748929,185081.662458
4607,635513.855442,150208.149652
4608,588447.998066,150626.492374
4609,632041.390373,181740.984231
4610,633575.694432,151849.351435
4611,619260.503717,165231.037575
4612,607223.390048,146503.908912
4613,616148.08852,163558.424749
4614,638915.463701,165357.15296
4615,611517.824889,163087.891966
4616,592854.432686,157961.415669
4617,622345.478897,172854.51761
4618,616633.421734,170146.338234
4619,641625.354191,166542.70687
4620,613811.831207,155412.901846
4621,626305.088462,183680.65608
4622,622070.230513,168426.355761
4623,629672.731451,172056.88493
4624,621521.941482,160604.542601
4625,626498.024832,145294.256536
4626,622152.789845,164497.329135
4627,643945.403457,177140.995177
4628,615149.807337,156636.950137
4629,620761.20286,185099.084941
4630,621318.44837,161809.979413
4631,610753.590986,150795.906973
4632,622090.415193,157079.256174
4633,632620.700708,172518.470364
4634,619359.205093,169914.591574
4635,633459.63568,154294.437729
4636,639385.799494,180971.392163
4637,629172.826286,180321.44139
4638,615276.885997,154747.234604
4639,632208.177161,162535.647961
4640,627300.485665,144316.837296
4641,608970.881319,161546.820904
4642,618880.17186,154066.985036
4643,632442.970105,165191.319481
4644,627056.275523,176774.648894
4645,589378.029974,147580.713648
4646,622992.921357,157920.810332
4647,596732.746388,155187.612783
4648,599016.458448,155575.006611
4649,640517.933579,168474.625385
4650,631835.054473,157475.828719
4651,598920.029143,157458.607263
4652,610737.59326,156780.393139
4653,633806.03748,166255.185364
4654,618137.656404,167431.28726
4655,601191.627422,144836.107536
4656,602758.045083,150036.871643
4657,600234.991492,145352.228825
4658,637734.4774,164206.328918
4659,644141.664558,170812.584814
4660,620786.463037,175875.705162
4661,635432.43229,166637.818262
4662,633815.060144,180040.415544
4663,628884.669785,174184.562948
4664,612551.675807,146934.256407
4665,618277.86137,165070.067011
4666,622212.634587,162531.667142
4667,624233.224224,160210.927997
4668,592049.885933,151528.078554
4669,609524.265263,148859.920627
4670,621050.72986,156701.543049
4671,624343.958048,170087.039374
4672,599959.466422,158845.268164
4673,617205.016263,170156.482599
4674,612832.970716,175836.770999
4675,624070.895074,143403.972699
4676,633393.893236,153359.083107
4677,641978.617117,174357.800751
4678,625305.386097,156953.607211
4679,624331.898278,155469.32683
4680,624330.221358,176620.182939
4681,636564.263925,162405.170496
4682,588327.401798,152135.649693
4683,616346.671673,160321.387227
4684,613618.535953,150157.696555
4685,638751.475298,142515.298609
4686,631517.96726,171464.33021
4687,622919.100038,154435.448531
4688,592578.783235,144503.528453
4689,627470.747111,177524.495372
4690,618496.810516,163783.385101
4691,618806.147001,166450.395103
4692,621555.087268,173757.407274
4693,626947.50228,160506.663106
4694,597181.610399,144813.755721
4695,618735.209533,164228.664809
4696,616064.330226,162493.5189
4697,629425.85215,167447.988105
4698,624140.75265,162499.410696
4699,622692.040387,186302.383981
4700,598847.530134,155405.564595
4701,625854.341462,160184.610067
4702,638845.268363,180792.631391
4703,622501.692285,163774.403896
4704,627774.621148,178833.911379
4705,646189.364038,174531.372409
4706,639440.056845,163350.639442
4707,614392.149247,160871.172972
4708,632778.459364,153416.069367
4709,631389.279358,184216.028086
4710,609435.510777,164246.951802
4711,626471.266493,154912.819733
4712,604747.55933,158694.105421
4713,610752.6955,171605.080811
4714,647049.911031,168592.532587
4715,614543.2224,174138.513835
4716,635153.445847,153153.600437
4717,625227.028261,169786.436988
4718,620906.745777,171360.562006
4719,623560.015281,145524.588245
4720,625405.191733,177115.619548
4721,618858.924997,170131.160575
4722,594873.876761,158711.766423
4723,604001.934423,160658.956212
4724,606396.993701,145155.049598
4725,629389.692214,142896.424472
4726,622331.765182,167576.647286
4727,646076.019881,173310.45682
4728,616323.351862,170696.082065
4729,637063.165061,160643.688889
4730,625211.455183,168927.563157
4731,614899.570392,156411.026618
4732,648184.594729,173476.849217
4733,618379.365064,184813.634124
4734,642642.147085,170353.616046
4735,640445.889922,182431.204427
4736,629089.818367,142216.936512
4737,639632.644443,152298.575333
4738,635435.97495,158524.626297
4739,624655.753705,165603.588414
4740,629978.66166,143376.984198
4741,635163.321262,163096.595912
4742,617629.097636,154107.864616
4743,589790.06219,153749.387377
4744,648547.184007,174210.015635
4745,600561.383759,158882.969521
4746,631280.704444,166102.216621
4747,619380.788667,148227.006074
4748,644086.023948,178000.234069
4749,630406.148907,156578.886515
4750,617960.629332,171994.664451
4751,625794.78893,176465.192811
4752,617817.943537,177001.867179
4753,623330.033879,148931.244116
4754,620318.579366,178080.202857
4755,646504.226727,171386.571199
4756,631893.533917,170716.394945
4757,643012.07949,175084.429501
4758,596696.130231,153048.096797
4759,618331.959337,146292.608198
4760,596158.651919,145325.812211
4761,612419.749956,167641.601222
4762,644391.60327,176253.190326
4763,622929.915856,149002.505349
4764,635994.257748,165944.316416
4765,622425.507968,145850.161471
4766,622862.007592,163922.087922
4767,608043.514048,163315.427567
4768,607880.316072,158428.115929
4769,619848.378005,185036.209477
4770,599866.973832,154169.782251
4771,632031.386654,156741.364469
4772,626606.007747,143955.065289
4773,627288.667543,177173.669624
4774,622354.107336,180217.451198
4775,646086.837858,175752.595136
4776,606619.430387,148220.250826
4777,643737.648476,169531.923746
4778,632784.502291,143517.754791
4779,608586.27908,150297.573802
4780,621386.792107,158676.090824
4781,596523.288018,144702.117284
4782,624444.904512,166240.724868
4783,639771.172018,179927.311789
4784,622211.224162,172979.223894
4785,615151.793257,152930.126881
4786,634294.987365,153339.981668
4787,640934.627055,177687.83376
4788,621096.980977,159500.192899
4789,632416.542894,186261.554467
4790,639143.52527,163219.938892
4791,643826.009199,178878.567816
4792,617528.845941,148565.434504
4793,600320.411156,152585.330467
4794,607129.967828,156434.04437
4795,632004.60222,181418.001261
4796,640093.867946,168903.602375
4797,585973.48831,148108.065373
4798,615915.269047,170978.776478
4799,599071.705782,157146.207487
4800,623332.507352,172692.498358
4801,583297.686772,147019.100431
4802,620623.343808,181631.738951
4803,631902.636101,181443.87206
4804,608416.965598,158411.492639
4805,597872.808549,155323.963271
4806,608771.903305,157475.768555
4807,615793.333636,166979.777478
4808,632890.423146,146605.513804
4809,626812.871226,172534.088408
4810,622914.728169,152319.401112
4811,637799.318056,166401.711926
4812,619368.944611,158238.066361
4813,634969.035723,184496.405795
4814,639989.657747,171415.985066
4815,622590.286815,177042.286229
4816,619450.724413,159111.520291
4817,642960.306113,160506.780055
4818,600294.970478,150807.862899
4819,603226.530182,149109.709783
4820,587834.7829,147195.543333
4821,645620.41387,168733.244081
4822,583904.760816,147867.984423
4823,639498.913619,141730.735283
4824,610278.901771,155100.520633
4825,611993.152765,164633.651659
4826,610484.535122,156544.961704
4827,620050.409415,158733.921776
4828,641817.360175,174476.872651
4829,635134.238476,165071.538982
4830,612442.257083,162270.008485
4831,634884.671613,157470.559036
4832,647130.492074,168599.25428
4833,601012.594787,161069.045199
4834,622138.804135,160265.196579
4835,610964.015207,165520.39591
4836,584107.363613,150195.508188
4837,633262.890263,172243.523957
4838,590324.26475,150080.810359
4839,623933.192355,183399.634152
4840,617582.699308,168438.81904
4841,614921.435289,158230.36818
4842,631765.241764,165440.482431
4843,639702.119576,152768.592106
4844,589335.742278,156193.249252
4845,641366.201573,157160.000254
4846,626479.510471,143751.275769
4847,642961.478637,165985.89731
4848,600391.208493,149965.883701
4849,593242.195109,156520.473454
4850,589023.809385,148161.185169
4851,631536.076059,176109.945537
4852,639835.21169,156970.630234
4853,611835.753019,146829.492231
4854,586498.223574,147988.86447
4855,608784.596045,156152.245822
4856,623532.372572,161901.625313
4857,640205.326644,176259.586683
4858,598191.673386,144083.106515
4859,615618.34375,160870.243564
4860,638702.130982,166550.002219
4861,638553.430289,164255.143798
4862,640796.355824,157436.77702
4863,617476.201341,160377.388693
4864,626553.296083,141652.172697
4865,595854.631875,155255.647837
4866,611876.351868,147035.76716
4867,610681.775649,155319.127511
4868,624621.87406,175667.313308
4869,602236.133991,158168.170862
4870,625545.901453,166602.657185
4871,633094.964734,174636.140778
4872,598633.375231,147120.471826
4873,609565.240111,146943.13169
4874,633113.868221,161672.317687
4875,619613.092575,150006.018296
4876,602781.557082,158310.730218
4877,617028.444825,162417.571164
4878,644199.425247,168453.623607
4879,634636.159439,166471.539192
4880,623952.621916,173283.556652
4881,642209.658824,171939.013651
4882,616309.20432,167232.485164
4883,634400.107275,163247.632166
4884,619437.845866,166844.602148
4885,620760.330164,164925.29976
4886,637627.635967,142642.157173
4887,595593.306686,150885.519985
4888,646245.60727,177987.867274
4889,636895.314143,163264.577631
4890,612620.931325,168732.177554
4891,609994.465355,163924.381133
4892,584343.668994,153071.511751
4893,638960.915264,166524.291475
4894,624072.276624,184283.617509
4895,620434.373858,184497.052764
4896,633672.615685,185541.82679
4897,627305.089307,143183.907299
4898,608513.372571,159777.861694
4899,621846.789777,185594.430376
4900,633852.294972,147647.479671
4901,636261.26155,177871.828161
4902,638956.606229,185510.865815
4903,623072.876188,155033.821376
4904,613868.767742,156355.713535
4905,597776.025417,144339.699533
4906,599935.960411,156244.301905
4907,627365.647353,166684.369184
4908,628697.345539,174690.308064
4909,600907.044144,158295.520309
4910,598756.752501,144766.765481
4911,587707.839862,143941.351414
4912,622466.610383,157856.371695
4913,613223.207617,169436.431727
4914,588367.381073,151467.215334
4915,647038.105124,180756.612687
4916,612484.755296,145197.256118
4917,628258.380163,177051.35244
4918,602851.624337,160444.87016
4919,619626.517891,162014.723341
4920,631929.502922,173657.56311
4921,626895.919809,158589.547365
4922,586420.771585,149641.984883
4923,616462.081285,163766.170738
4924,642270.973451,161928.325622
4925,607345.335921,147652.659227
4926,636375.676688,178317.597894
4927,647924.026428,169602.737929
4928,613072.415541,164103.839428
4929,641950.544992,166762.689443
4930,626911.049235,168082.12923
4931,644632.224134,177859.443141
4932,626654.018503,144855.289432
4933,622383.863683,178376.482916
4934,627588.081845,144566.721081
4935,626559.095095,158534.832088
4936,635733.756149,156085.343652
4937,637711.68089,168582.98106
4938,625910.160069,170779.881467
4939,618878.177011,170732.970563
4940,625734.39748,171344.401124
4941,607594.448226,160272.531726
4942,633442.732332,172987.415078
4943,630396.697325,169772.61661
4944,596095.378965,156939.646289
4945,634438.370763,163248.192255
4946,624320.168337,158807.265179
4947,648586.473104,174397.363431
4948,619675.494868,173295.660729
4949,635205.614722,152495.600893
4950,648137.6928,172098.661447
4951,592310.118087,151429.21052
4952,623239.728944,150156.647927
4953,640453.74059,163522.942432
4954,627051.776059,160101.990972
4955,616936.661376,161183.441473
4956,593264.089917,154146.918735
4957,619589.879915,179218.278682
4958,617262.125378,161943.123981
4959,598527.610146,152428.162385
4960,616704.404315,152017.068176
4961,635891.358473,176351.556723
4962,616234.993054,147622.958878
4963,636366.805885,142123.736188
4964,626414.902348,173288.852829
4965,643168.316783,164131.029332
4966,626568.885869,162500.98439
4967,609362.234101,159969.186101
4968,626710.960266,171136.869535
4969,613891.578936,156545.422853
4970,621183.181003,175368.525782
4971,618066.925723,164041.053246
4972,601652.842244,144987.870157
4973,623219.905598,177636.767122
4974,595041.249197,156968.862485
4975,637045.193292,158238.667508
4976,600966.500338,152932.823497
4977,635100.657984,170794.787356
4978,633115.102912,153015.686854
4979,640309.446353,142158.75859
4980,602761.306228,158967.499433
4981,628191.435951,182220.198369
4982,614277.635166,164485.879278
4983,617004.593968,169387.236467
4984,640753.119863,163734.799535
4985,595971.230068,155506.474185
4986,591103.198681,155211.491089
4987,616880.574117,159540.74729
4988,626143.344526,164685.851216
4989,587721.531581,156383.382831
4990,615507.320634,175263.483731
4991,635390.751444,153223.633446
4992,629915.90571,163501.010638
4993,613813.450245,162659.946616
4994,619730.718255,155303.792223
4995,626351.809309,161897.816917
4996,646643.14307,177787.037018
4997,612654.363438,165982.069393
4998,581329.898963,146216.330732
4999,629808.340326,172957.698476
5000,638052.370198,168787.019442
5001,616621.4922,156309.517633
5002,615676.871515,167720.879879
5003,616784.756333,155813.995162
5004,608900.978867,161259.144626
5005,621802.913345,159144.104347
5006,626550.518072,144515.3223
5007,613032.928404,172667.805048
5008,621746.502764,162948.880771
5009,587947.666242,148389.287126
5010,619217.688998,169479.611034
5011,638031.813063,186061.582844
5012,617275.455159,148791.171377
5013,585001.862165,150650.782934
5014,624513.896984,171675.052111
5015,610795.253064,147341.841122
5016,640087.624865,175453.675237
5017,631896.828481,143871.097617
5018,617350.237276,172073.615696
5019,596593.2713,147260.043392
5020,606132.643088,160699.083774
5021,616102.017812,174337.412083
5022,640623.226728,184147.944334
5023,636938.131422,162259.096087
5024,616757.402283,155030.407245
5025,587842.32992,156195.570263
5026,624788.302392,169498.823765
5027,628795.12994,173357.32865
5028,637141.91776,153432.449161
5029,626199.913744,173545.005232
5030,622976.085071,148295.278199
5031,617996.673416,170880.229927
5032,619624.22089,145377.129834
5033,643341.259945,178922.818258
5034,632294.330861,166672.506823
5035,623563.814584,171496.246243
5036,640157.100853,157836.740726
5037,624822.739026,182810.033962
5038,623637.515512,161171.543682
5039,608940.394485,148319.066661
5040,616957.263393,159225.14075
5041,627165.850128,144433.636162
5042,605443.812243,151479.702785
5043,617081.054929,151307.482047
5044,642169.635049,173133.657911
5045,620094.837614,146438.283298
5046,621699.341701,162590.805788
5047,647988.731687,172221.782747
5048,635836.160246,154911.400523
5049,628275.939627,167236.283455
5050,634806.455727,155890.126418
5051,632477.879221,143326.534945
5052,645840.585401,176525.421475
5053,592602.824049,144338.946249
5054,611874.519229,172587.4113
5055,621629.768166,153058.26933
5056,608508.955756,162920.321628
5057,607832.01405,163007.731066
5058,618560.037145,152325.982453
5059,641812.890166,167277.359382
5060,619151.825455,150118.712627
5061,637112.809866,156602.740529
5062,630220.963027,170733.128478
5063,643054.660777,182649.53506
5064,643899.309054,179820.684659
5065,643342.555551,183311.18632
5066,605491.575078,158694.319866
5067,634459.035044,142541.656501
5068,641790.571377,166359.823206
5069,607912.581659,158563.871884
5070,600612.059729,147024.843305
5071,623372.523032,170388.571013
5072,606790.183579,147087.70814
5073,613826.438991,171151.700359
5074,629360.782205,142294.24417
5075,597794.159378,154782.46621
5076,636559.410177,178679.777192
5077,629381.315375,152299.968394
5078,615525.373206,146313.091433
5079,584188.929536,146768.401791
5080,617119.260611,151409.428629
5081,610199.030544,150111.740624
5082,622906.674374,185291.845509
5083,623810.009648,162080.834821
5084,647442.828842,170884.710241
5085,612443.356756,146383.317673
5086,605440.58465,144980.955536
5087,609255.563012,160713.892873
5088,623113.380949,146826.113726
5089,617369.432537,154572.864073
5090,634619.918794,179547.054215
5091,610535.161404,168291.140427
5092,641157.88478,176596.278074
5093,636737.859947,173901.745658
5094,621326.93176,165653.92219
5095,617932.465867,173361.150974
5096,611163.590227,149114.975543
5097,635183.858522,158821.771947
5098,614776.010777,175213.732391
5099,640263.293065,157136.740946
5100,581082.027288,144665.816894
5101,619696.128729,186613.767229
5102,618889.723097,164415.644631
5103,635419.406028,185613.60854
5104,616190.640464,146245.772441
5105,614466.229161,158526.203367
5106,588531.294179,146419.521507
5107,638522.15648,176811.433482
5108,627358.805106,158804.22652
5109,612150.440045,172864.021245
5110,614095.511162,165885.537153
5111,589591.581676,147384.228774
5112,622955.501893,151519.283576
5113,621712.540473,185044.893458
5114,620477.961116,158540.161534
5115,607267.331183,155719.800105
5116,597009.180694,156837.706909
5117,589720.272594,148069.902355
5118,583663.0519,152418.337018
5119,619798.368837,168079.385236
5120,619537.107834,185928.673812
5121,608290.472703,156957.968558
5122,584920.870947,144908.220159
5123,611814.902065,168760.545762
5124,606902.649435,150526.855952
5125,602842.859014,155507.097931
5126,629424.243193,166306.722525
5127,628621.693588,148431.62839
5128,640709.865119,157049.162149
5129,599611.935556,158217.767909
5130,605683.466549,161052.488876
5131,623827.79575,143937.801242
5132,625087.861979,170030.197774
5133,616266.590799,166082.781183
5134,621594.791515,177278.517149
5135,615272.424891,158648.112466
5136,638872.441949,169836.014394
5137,581245.980454,147387.157267
5138,631006.28924,165822.553461
5139,636202.8606,160872.720744
5140,633743.077604,141674.92376
